Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR - Curve,Training Time,Inference Time
breast-cancer-wisc-diag,GPBoost,9,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",1,1,0.027777778,1,1,1,0.140344887,0
breast-cancer-wisc-diag,GPBoost,10,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.964912281,0.952380952,0.119066,0.952380952,0.962301587,0.961152882,0.070174535,0.027777778
breast-cancer-wisc-prog,GPBoost,1,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8,0.2,0,1,0.6,0.7,0.200331211,0
breast-cancer-wisc-prog,GPBoost,2,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.75,0.2,0.025068998,0.5,0.566666667,0.45,0.199961662,0.066666667
breast-cancer-wisc-prog,GPBoost,3,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.85,0.6,0.066666667,0.75,0.766666667,0.725,0.200068951,0.066666667
breast-cancer-wisc-prog,GPBoost,4,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.85,0.4,0.025971651,1,0.7,0.775,0.400018692,0
breast-cancer-wisc-prog,GPBoost,5,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.75,0.4,0.066666667,0.5,0.633333333,0.525,0.20005703,0.133333333
breast-cancer-wisc-prog,GPBoost,6,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.7,0.4,0.027999401,0.4,0.6,0.475,0.200080872,0.2
breast-cancer-wisc-prog,GPBoost,7,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8,0.2,0,1,0.6,0.7,0.252652168,0
breast-cancer-wisc-prog,GPBoost,8,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.75,0.6,0.029062033,0.5,0.7,0.6,0.252377987,0.2
breast-cancer-wisc-prog,GPBoost,9,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.85,0.4,0.133333333,1,0.7,0.775,0.199985504,0
breast-cancer-wisc-prog,GPBoost,10,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.9,0.8,0.029049158,0.8,0.866666667,0.825,0.199985504,0.066666667
breast-cancer-wisc,GPBoost,1,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.957142857,0.916666667,0.02173913,0.956521739,0.947463768,0.950879917,0.057159151,0.02173913
breast-cancer-wisc,GPBoost,2,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.971428571,0.958333333,0.041050911,0.958333333,0.968297101,0.96547619,0.057142121,0.02173913
breast-cancer-wisc,GPBoost,3,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.985714286,0.958333333,0.02173913,1,0.979166667,0.986309524,0,0
breast-cancer-wisc,GPBoost,4,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.942857143,0.916666667,0.043102503,0.916666667,0.936594203,0.930952381,0.057145527,0.043478261
breast-cancer-wisc,GPBoost,5,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.957142857,1,0,1,0.967391304,0.944444444,0.074124336,0.065217391
breast-cancer-wisc,GPBoost,6,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.928571429,0.958333333,0.043999672,0.851851852,0.935688406,0.91223545,0.057155745,0.086956522
breast-cancer-wisc,GPBoost,7,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.928571429,0.916666667,0.043478261,0.88,0.925724638,0.912619048,0.057234083,0.065217391
breast-cancer-wisc,GPBoost,8,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.942857143,0.916666667,0.041051149,0.916666667,0.936594203,0.930952381,0.057142121,0.043478261
breast-cancer-wisc,GPBoost,9,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.971428571,1,0.065217391,1,0.97826087,0.961538462,0.057135309,0.043478261
breast-cancer-wisc,GPBoost,10,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.942857143,0.958333333,0.049048185,0.884615385,0.946557971,0.928617216,0.057148933,0.065217391
breast-cancer,GPBoost,1,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.689655172,0.333333333,0.15,0.5,0.591666667,0.520114943,0,0.15
breast-cancer,GPBoost,2,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.620689655,0.333333333,0.025054932,0.375,0.541666667,0.457614943,0.138134792,0.25
breast-cancer,GPBoost,3,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.827586207,0.555555556,0.25,0.833333333,0.752777778,0.763409962,0.137921037,0.05
breast-cancer,GPBoost,4,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.689655172,0.111111111,0.021071196,0.5,0.530555556,0.44348659,0.137945701,0.05
breast-cancer,GPBoost,5,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.75862069,0.222222222,0.05,1,0.611111111,0.731800766,0.137921037,0
breast-cancer,GPBoost,6,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.689655172,0.444444444,0.020000219,0.5,0.622222222,0.558429119,0.13818412,0.2
breast-cancer,GPBoost,7,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.517241379,0.444444444,0.05,0.307692308,0.497222222,0.462275273,0.13793748,0.45
breast-cancer,GPBoost,8,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.689655172,0.333333333,0.021093845,0.5,0.591666667,0.520114943,0.137945701,0.15
breast-cancer,GPBoost,9,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.655172414,0.222222222,0,0.4,0.536111111,0.431800766,0.052846711,0.15
breast-cancer,GPBoost,10,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.689655172,0.555555556,0.023999453,0.5,0.652777778,0.596743295,0.152711211,0.25
breast-tissue,GPBoost,1,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.878787879,0.833333333,0.37037037,0.833333333,0.731481481,0.712121212,0.379992254,0.37037037
breast-tissue,GPBoost,2,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.893939394,0.666666667,0.013504585,0.833333333,0.730324074,0.683712121,0.318874012,0.206018519
breast-tissue,GPBoost,3,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.787878788,0.583333333,0.206018519,0.583333333,0.646990741,0.553030303,0.363631682,0.289351852
breast-tissue,GPBoost,4,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.893939394,0.5,0.015191952,0.666666667,0.732407407,0.621212121,0.395435275,0.035185185
breast-tissue,GPBoost,5,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.863636364,0.638888889,0.289351852,0.75,0.700925926,0.621212121,0.318697005,0.237037037
breast-tissue,GPBoost,6,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.878787879,0.666666667,0.014356216,0.833333333,0.722916667,0.683712121,0.257495678,0.220833333
breast-tissue,GPBoost,7,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.848484848,0.722222222,0.035185185,0.75,0.74619709,0.678030303,0.258402391,0.229828042
breast-tissue,GPBoost,8,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.984848485,1,0.013786157,1,0.916666667,0.924242424,0.258532437,0.166666667
breast-tissue,GPBoost,9,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.909090909,0.75,0.237037037,0.916666667,0.773148148,0.752525253,0.379558766,0.203703704
breast-tissue,GPBoost,10,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.939393939,0.861111111,0.014849226,1,0.837962963,0.842171717,0.363740054,0.185185185
car,GPBoost,1,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.988439306,0.995798319,0.01090452,1,0.992446899,0.969830357,0.023130737,0.01090452
car,GPBoost,2,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.997109827,0.964285714,0.058123469,1,0.981188659,0.979958424,0.023122812,0.001908397
car,GPBoost,3,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.99132948,0.9375,0.001908397,0.928571429,0.967252994,0.935925888,0.030443848,0.002994012
car,GPBoost,4,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.997109827,1,0.058571935,1,0.998325571,0.978937729,0.024624298,0.003348858
car,GPBoost,5,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.998554913,0.993243243,0.002994012,1,0.996621622,0.997344165,0.028913076,0
car,GPBoost,6,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",1,1,0.060486972,1,1,1,0.024575029,0
car,GPBoost,7,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.994219653,0.995833333,0.003348858,1,0.996064815,0.993111753,0.028915832,0.003703704
car,GPBoost,8,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.998554913,0.994318182,0.056060135,1,0.997159091,0.997881634,0.025964197,0
car,GPBoost,9,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.994219653,0.977272727,0,0.991935484,0.987743506,0.986771736,0.0216892,0.001785714
car,GPBoost,10,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.998554913,0.994897959,0.060601592,1,0.99744898,0.998171523,0.028908597,0
cardiotocography-10clases,GPBoost,1,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.957746479,0.945945946,0.029411765,0.972222222,0.958267091,0.973168591,0.0188138,0.029411765
cardiotocography-10clases,GPBoost,2,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.948356808,0.954954955,0.105354309,0.946428571,0.948065713,0.962428852,0.023851932,0.058823529
cardiotocography-10clases,GPBoost,3,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.938967136,0.936936937,0.058823529,0.945454545,0.939056704,0.957627666,0.023894467,0.058823529
cardiotocography-10clases,GPBoost,4,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.981220657,0.972972973,0.107898474,0.990825688,0.981584526,0.988941584,0.037886167,0.009803922
cardiotocography-10clases,GPBoost,5,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.920187793,0.891891892,0.058823529,0.951923077,0.921436142,0.950076498,0.038031681,0.049019608
cardiotocography-10clases,GPBoost,6,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.953051643,0.936936937,0.111220598,0.971962617,0.953762586,0.970881702,0.018779101,0.029411765
cardiotocography-10clases,GPBoost,7,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.929577465,0.927927928,0.009803922,0.936363636,0.929650238,0.950925125,0.01878022,0.068627451
cardiotocography-10clases,GPBoost,8,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.953051643,0.963963964,0.111292362,0.946902655,0.952570217,0.964822981,0.03756156,0.058823529
cardiotocography-10clases,GPBoost,9,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.953051643,0.936936937,0.049019608,0.971962617,0.953762586,0.970881702,0.018810442,0.029411765
cardiotocography-10clases,GPBoost,10,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.910798122,0.927927928,0.107197523,0.903508772,0.910042395,0.934497693,0.037557083,0.107843137
cardiotocography-3clases,GPBoost,1,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.971830986,0.907011505,0.053165405,0.954318163,0.92692305,0.937707087,0.018942897,0.053165405
cardiotocography-3clases,GPBoost,2,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.970266041,0.908307741,0.105756919,0.938204431,0.935415739,0.931080812,0.025039921,0.037476262
cardiotocography-3clases,GPBoost,3,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.959311424,0.816198126,0.037476262,0.907570806,0.878701862,0.872839083,0.025038428,0.058794402
cardiotocography-3clases,GPBoost,4,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.970266041,0.899014239,0.102614721,0.918709496,0.927357923,0.915904121,0.018779101,0.044298392
cardiotocography-3clases,GPBoost,5,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.976525822,0.948129774,0.058794402,0.921056219,0.962600174,0.940852778,0.02504104,0.022929425
cardiotocography-3clases,GPBoost,6,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.965571205,0.868389308,0.102662325,0.916383442,0.90848494,0.900993574,0.018779847,0.051419427
cardiotocography-3clases,GPBoost,7,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.962441315,0.880239476,0.044298392,0.952842377,0.902866631,0.925930598,0.025038428,0.074506215
cardiotocography-3clases,GPBoost,8,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.970266041,0.910634473,0.103123903,0.923327722,0.933077713,0.924023351,0.025039547,0.044479048
cardiotocography-3clases,GPBoost,9,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.976525822,0.926563396,0.022929425,0.960526316,0.940203301,0.949022164,0.018778355,0.046156795
cardiotocography-3clases,GPBoost,10,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.965571205,0.87962963,0.104055484,1,0.907899921,0.94141553,0.02039878,0.063829787
chatfield_4,GPBoost,1,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 1}",0.958333333,1,0.111111111,1,0.944444444,0.96875,0.166654587,0.111111111
chatfield_4,GPBoost,2,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 1}",1,1,0.023999691,1,1,1,0.166694323,0
chatfield_4,GPBoost,3,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 1}",0.875,0.866666667,0,0.928571429,0.877777778,0.939285714,0.166684389,0.111111111
chatfield_4,GPBoost,4,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 1}",0.916666667,0.933333333,0.025046349,0.933333333,0.911111111,0.954166667,0.166634719,0.111111111
chatfield_4,GPBoost,5,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 1}",0.875,0.933333333,0.111111111,0.875,0.855555556,0.925,0.166634719,0.222222222
chatfield_4,GPBoost,6,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 1}",0.833333333,0.933333333,0.023999929,0.823529412,0.8,0.899264706,0.166674455,0.333333333
chatfield_4,GPBoost,7,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 1}",0.916666667,0.866666667,0.111111111,1,0.933333333,0.975,0.166704257,0
chatfield_4,GPBoost,8,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 1}",0.916666667,0.933333333,0.024000406,0.933333333,0.911111111,0.954166667,0.166724126,0.111111111
chatfield_4,GPBoost,9,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 1}",0.958333333,1,0.222222222,1,0.944444444,0.96875,0.166684389,0.111111111
chatfield_4,GPBoost,10,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 1}",0.916666667,0.933333333,0.024008036,0.933333333,0.911111111,0.954166667,0.166704257,0.111111111
chess-krvkp,GPBoost,1,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.996875,0.994011976,0,1,0.997005988,0.998568488,0.012499839,0
chess-krvkp,GPBoost,2,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.99375,0.988023952,0.089130402,1,0.994011976,0.997136976,0.025001168,0
chess-krvkp,GPBoost,3,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",1,1,0,1,1,1,0.022053719,0
chess-krvkp,GPBoost,4,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.99375,1,0.089131594,1,0.993464052,0.99408284,0.012499094,0.013071895
chess-krvkp,GPBoost,5,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.996875,1,0,1,0.996732026,0.99702381,0.012501329,0.006535948
chess-krvkp,GPBoost,6,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.99375,0.994011976,0.093050003,0.994011976,0.993738014,0.995574476,0.025002658,0.006535948
chess-krvkp,GPBoost,7,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",1,1,0.013071895,1,1,1,0.012498349,0
chess-krvkp,GPBoost,8,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.99375,1,0.097102642,1,0.993464052,0.99408284,0.012500584,0.013071895
chess-krvkp,GPBoost,9,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.996875,1,0.006535948,1,0.996732026,0.99702381,0.025001168,0.006535948
chess-krvkp,GPBoost,10,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.996875,1,0.093048811,1,0.996732026,0.99702381,0.015866011,0.006535948
chscase_vine1,GPBoost,1,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.666666667,1,0.666666667,1,0.666666667,0.8,0.666618347,0.666666667
chscase_vine1,GPBoost,2,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",1,1,0.012009859,1,1,1,0.666658084,0
chscase_vine1,GPBoost,3,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.5,1,0,1,0.5,0.75,0.66669782,1
chscase_vine1,GPBoost,4,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.5,0.666666667,0.011999607,0.5,0.5,0.666666667,0.666658084,0.666666667
chscase_vine1,GPBoost,5,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",1,1,1,1,1,1,0.666658084,0
chscase_vine1,GPBoost,6,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.833333333,0.666666667,0.013049126,1,0.833333333,0.916666667,0.666618347,0
chscase_vine1,GPBoost,7,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",1,1,0.666666667,1,1,1,0.667730967,0
chscase_vine1,GPBoost,8,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.833333333,0.666666667,0.011999607,1,0.833333333,0.916666667,0.66669782,0
chscase_vine1,GPBoost,9,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.666666667,0.333333333,0,1,0.666666667,0.833333333,0.666618347,0
chscase_vine1,GPBoost,10,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.833333333,0.666666667,0.01199913,1,0.833333333,0.916666667,0.666777293,0
cloud,GPBoost,1,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.545454545,0,0.25,0,0.375,0.136363636,0.363675031,0.25
cloud,GPBoost,2,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.545454545,0,0.015999079,0,0.375,0.136363636,0.745729967,0.25
cloud,GPBoost,3,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.727272727,1,0.25,1,0.5,0.636363636,0.727285038,1
cloud,GPBoost,4,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.636363636,0,0.026964664,0,0.4375,0.136363636,0.363631682,0.125
cloud,GPBoost,5,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.454545455,0,1,0,0.3125,0.136363636,0.363653356,0.375
cloud,GPBoost,6,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.636363636,0.333333333,0.016722202,0.333333333,0.541666667,0.424242424,0.363631682,0.25
cloud,GPBoost,7,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.727272727,1,0.125,1,0.5,0.636363636,0.363631682,1
cloud,GPBoost,8,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.727272727,1,0.015999794,1,0.5,0.636363636,0.461903485,1
cloud,GPBoost,9,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.727272727,1,0.375,1,0.5,0.636363636,0.727350062,1
cloud,GPBoost,10,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.727272727,1,0.015999794,1,0.5,0.636363636,0.459302555,1
congressional-voting,GPBoost,1,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.659090909,0.176470588,0.037037037,0.75,0.569716776,0.622326203,0.090897083,0.037037037
congressional-voting,GPBoost,2,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.613636364,0.235294118,0.019999981,0.5,0.543572985,0.515374332,0.090924176,0.148148148
congressional-voting,GPBoost,3,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.613636364,0.117647059,0.148148148,0.5,0.521786492,0.479278075,0.090929595,0.074074074
congressional-voting,GPBoost,4,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.568181818,0.058823529,0.017113209,0.25,0.473856209,0.336229947,0.090918758,0.111111111
congressional-voting,GPBoost,5,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.545454545,0,0.074074074,0,0.444444444,0.193181818,0,0.111111111
congressional-voting,GPBoost,6,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.545454545,0.058823529,0.015999794,0.2,0.455337691,0.311229947,0.090924176,0.148148148
congressional-voting,GPBoost,7,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.613636364,0.058823529,0.111111111,0.5,0.510893246,0.461229947,0.09090792,0.037037037
congressional-voting,GPBoost,8,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.681818182,0.176470588,0.016000032,1,0.588235294,0.747326203,0.090897083,0
congressional-voting,GPBoost,9,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.613636364,0.117647059,0.111111111,0.5,0.521786492,0.479278075,0.091081316,0.074074074
congressional-voting,GPBoost,10,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.568181818,0,0.017003536,0,0.462962963,0.193181818,0.091043386,0.074074074
conn-bench-sonar-mines-rocks,GPBoost,1,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.952380952,0.9,0,1,0.95,0.973809524,0.190905162,0
conn-bench-sonar-mines-rocks,GPBoost,2,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.904761905,0.8,0.037096739,1,0.9,0.947619048,0.190496445,0
